id,App Version Code,App Version Name,Review Text,Review Title,Star Rating
f229d4b0-432f-4aac-a4bc-7737ddcde0b2,,,Okk it's a nice app. I have downloaded it today but I feel a good experience. I give 5 star because of its theam. I would change my review for sure after using some days.,,5
77fe3d41-23d5-47d4-ab3a-996f8803a7b4,28,1.9,Cannot recharge with credits..!! Highly recommended not to install this app..!!,Fake app,1
b41fcd66-ed0d-4e0d-b42f-c005de2ddec4,68,2.27,Best and smooth app.,,5
6dfc5b07-b711-4e64-9e76-98e5a970f4b9,68,2.27,great app,,5
ffd48103-d610-4da3-bbdb-09217383b9c0,88,2.47,Nice useful app.,,5
37105e19-94ea-4a11-a56b-b853c4e2c065,89,2.48,good application,,5
79999422-30f3-4fa7-93ca-b6f69bbff83e,50,2.10,It give very good cash back plus chat service is also too good,Very good app,5
3c0c0c53-32ab-49ca-bf24-93986540c8f2,68,2.27,Awesome app...nice offers. Keep working guys...,,5
30168174-b176-4f6c-b921-46b421bd46de,68,2.27,My first transaction with failed and they are not giving my money back or not paying my electricity bill of torrent it just succcckkkksss I hope that u will understand if not then see you in court,,1
bc55166e-96ad-482b-9d7e-24efcb0ff597,90,2.49,purchased a gift card of rs 1000 from niki apps payment via paypal successfully purchased......nice apps....,,5
0062e0ea-b501-4569-8e2f-c2e178099fb3,89,2.48,Hello everyone please don't install this app. Worst app when i pay electricity bill through Google pay my amount was deducted but not credited balance to BSES Rajdhani and BSES penalty 100 rupee and amount not refunded till 5 days please do not install this app,,1
d9e65de6-f8f8-43af-8e9f-0f63c039723f,,,fraud app,,1
635f56f4-ec2a-4feb-b00d-3e473859b9a9,80,2.39,nice!!!,,5
0fd68a33-f3f5-4291-be19-05595cd56461,69,2.28,niki app real refferal code is saurav89 instant get rs 30,,4
dbfcb136-bbd4-448d-a0de-42445630cfe0,89,2.48,its not working at all.U need to bug fix it,,1
60e5f88d-d8e2-46ef-9576-147a7bee06e9,71,2.30,Best app,,5
2c860aae-72ef-4e37-b349-846d3bf780fb,43,2.3,Recharge processing time in better than other app but no offer as other site give. Only 10rs referrals credit. Pliz increase atleast 30rs for referrer and 20rs for new user. When recharge failed it is panic as my friend told me,App is better for fast recharge. But no offer,3
6129ae02-bcfc-43af-a1b0-e89bf4ef5edd,82,2.41,Fraud app Deduct money and never return back. Uninstalled.,,1
bace636b-ac38-400e-ba99-3e35097d16a2,81,2.40,Excellent,,4
e9890ae3-d5a0-497a-808f-1df0d843411f,75,2.34,A good All-rounder app for all purposes with amazing cashback,,5
7aa7c7bf-4d17-4cb4-94bd-2dc9395cda05,,,Overall Good,,4
d63f55a8-fe03-41c9-a170-106d43f95bab,82,2.41,superb,,5
963b7aa3-8937-4a87-894c-109ed82ab5f9,81,2.40,Good app,,5
e1035a49-af3b-494c-8c6b-ac3706e487f4,80,2.39,best Recharge app 🤗,,5
a564a4e5-04c7-4d10-83fa-0056069236d3,39,1.19,Please do not install it. And the 20% cash back on electric bill payment what it gives can be used only 25%of it's in next txn . So basically they are giving 12.5% on your electric bill payment. NIKKI IF DO YOU FEEL I M WRONG THEN LETS DISCUSS,Hopeless cheaters.. only 25% of cashbacks can be used in next txn,1
4b521ca0-eaf0-4f2b-81fa-87f599e6948f,78,2.37,Nice app,,5
d612021a-ba60-4bfa-839a-bab1fb4debc0,78,2.37,"Best app which listen our needs , understand and help back",,5
d2448d4b-06d0-44fa-9c88-06c171e67ccc,78,2.37,very difficult to understand,,1
339b598f-e1e6-41c6-85aa-a6cfb326a6ea,89,2.48,New experience.. Felt fast and amazing,,5
107d3732-cca2-4bee-81fb-1cdb7dbd4c9f,69,2.28,aid the Reliancee Electricity Bill from Amazon Pay this app helped me to pay that thanks but it was so slow,,4
a7866f2d-1d9b-4e3d-94f4-a7435e6287c5,74,2.33,Pathetic app. No customer care service available. Cashback promised not given.,,1
e3e6e6c4-b821-42d6-8fb2-50d427ac3c75,,,Useless,,1
9a01bd78-9208-4572-a4b8-396b1e2d2f6e,71,2.30,I paid electricity bill successfully through debit card but I didn't received 100rs cashback as promised please fix this...waiting for your reply cc,,1
cee8ea44-5d34-4cca-986f-f1fafb501b95,81,2.40,Super,,5
859d0f57-2a03-4421-90ca-a482c82b301a,81,2.40,Nikki is a third class app I payment to my electricity bill and recharge in jio But after some time my 3 transaction is failed of rs1000 and with no reason And say that your payment is refunded in 7 to 10 working days Why 7 10 days .....This is froud app it thiff your money and then it use our money It loot money in 2 minute and give us our money 10 working days This is not right in this scenario,,1
e1ca9ba7-9fbd-4ece-81ea-6dba44e00a77,74,2.33,"Hii sir, I m using this app from last 1 month .. its too good app compration to any app.. Niki is just awesome app",,5
bbb5106c-53e7-45a5-b3b1-f2a856b932f3,75,2.34,"Nice App,makes my day",,5
1099fc64-24df-4098-ab48-72385f074bb3,71,2.30,Amazing aap...try this(vekariya9) refer code and get 30,,5
65e90eb1-b7bb-4b46-a36d-c1a8cb239d9b,78,2.37,"Niki turns 3...I wish Niki to be No.1 in AI...Thank you,so nice of you..",,4
4bc19f3b-68f7-4363-878f-11d19978fa69,87,2.46,very poor app,,1
aebc2f45-bd91-4836-b620-6e7d8694b07d,11,1.5,Awesome assistance,Nice app,5
efcaf3a8-d8ba-4e8e-b87b-cc8d32448bde,78,2.37,I like it,,4
13adf9a7-f957-4530-89ce-d6c0031f5ec8,,,"it supports great UI's , great graphics😊😊",genuine app,5
17603bb8-288a-490c-9b5c-4a1ca91d4063,40,2.0,Something went wrong terrible... check it of ...,Stop working after update,1
34a4a1d4-d816-4e0d-8764-653c00e7d55a,71,2.30,"Look at my last 10 orders, Almost failed, If you do not want to provide service then why are you giving notification of offers.",,1
3c57466f-a66d-4597-a419-bd9f31bd8906,,,Brilliant cab booking assistant. As well as your recharge feature is really good at recommendation. Hoping for the ai integration in all other services...,,5
c4e42f5b-3504-482b-bbc5-81ee623ccacf,83,2.42,Good,,5
f7c13965-65dd-4062-8845-20d422540b35,,,"Fake Promotion, Credits Given But Credits Not Applying On Next Txn Which Makes Feel So Bad That I Trusted On Niki. Not Recommended.",,1
98d39bd3-d76a-4e20-b264-5c91a4cd262e,66,2.25,Awesome,,5
0c507b8d-8be8-4359-ad48-065de7f3d96e,78,2.37,i got 75 rupees cashback for 1st time niki app use.....good applications....bt for cashback credit very late.....,,4
e4cba588-a110-451b-b1f2-0bb731b162f2,86,2.45,works well. love this,,3
f4a6ad0b-678a-48ea-8361-6af283b63d0a,,,niki apps refferal code is saurav89 apply and instant get cash rs 30,,4
b4f438ab-caf1-476d-a52d-1c15b5594e1e,78,2.37,Recharges are unsuccessful only...Do not use it,,1
8733f380-2ee1-4034-bad5-a90004824402,76,2.35,Good app,,4
5e319095-7255-4a18-ad6f-e94695640af3,66,2.25,Brilliant and fast. Specially the pay later option,,5
a83fcb7b-1b7a-44e7-9860-70e96d1cd740,83,2.42,"I have recharge on my Jio number but recharge not credited. Fake , also order is showing sucessful. Worst app , even I mail to Niki but no reply .",,1
5a09f741-7070-48c7-8eba-16f1f9229f30,81,2.40,"PAYMENT fails many times, charges extra commission on recharge",,2
eb34f49b-f44d-4492-b64f-38404ebb3d5e,83,2.42,This app not giving my refund,,1
e19ba363-8d58-4e9f-b9ff-286f2e9b3162,,,Sper,,5
5bc3732d-cdc1-4e3d-8ac7-4901cf055faf,74,2.33,Very easy to pay bills,,4
7f0edced-9b25-44b4-8194-9372f94956ac,30,1.10,Good App,,5
0a1052e0-8936-4390-87a2-80335d3c8c88,88,2.47,Its great app to use just message and pay your all bill in a second.. Awsome,,5
8d3eac88-55fb-4135-9ea1-d5889b9fa679,53,2.13,I am opening Niki but it shows waiting for connection.while am already on net all other app working.,Not working,1
97b972e0-be6c-4268-8af4-e8e9f4d05393,56,2.15,app with Artificial intelligence,,5
14080977-196c-4db4-a49f-1f8bd5e5d0d4,,,Worst app. In my first transaction I asked for Rs 50 prepaid recharge but it continuously showed just one thing Rs 20. Also cash back and Referral credit are very slow. There's no one for help. Really they should improve their customer service at every aspect. Annoying and irritating app.,,1
f9ed2b44-2147-4c9a-80ca-6bd5417a12e1,76,2.35,Good app. Keep the good work going,,5
dfeb3a2e-1e98-49bc-85cf-3b651231509b,,,so nice,,3
3e33e99d-6dd4-4a54-9313-f7c85b47dd92,76,2.35,Good Offers,,4
bc82312f-609d-4294-8e63-52ea9e586d87,74,2.33,Nf,,5
08e5e048-82bb-4ab7-aa6d-058b1cda9032,89,2.48,Good,,5
4e2ebb7a-f8f0-4fa0-b851-55423f4593ad,59,2.18,It is the best app I have ever used thanks Niki .... ..,,5
bc2b1bbc-b3d2-47c7-b08d-3ed912e0c3bb,74,2.33,Third class app recharged a 3g plan but got talktime ... Sucks !!! Lost my 448 rupees,,1
97236662-8912-4938-8981-14561850af52,71,2.30,Super fast,,5
c587eed4-a6be-4145-bfe8-3d097aa524b0,78,2.37,Not available all billers like there is no dakshin Haryana bijli vitran Nigam limited electricity provider bill payment option.,,1
255da4dd-6d9c-4983-b44c-80560cdcbe2f,75,2.34,Nice App,,5
cf2ca3b4-afb5-4ba3-9f93-11fa01986388,39,1.19,84e1466923584009 this is my order id.amount of rs.23 and rs.7 deducted from paytm and ref earn but no recharge done.i ll give ful stars if u refund back my amount.,I hate it because jst the amount deducted from paytm no recharge done.,1
b62d1f0f-f2f8-495e-b708-214741695d14,59,2.18,just one of the best app,,5
ccef5624-3637-4847-a031-fd7fbceaedc5,74,2.33,I am unable to redeem my niki credits even if it's with in the expiry date,,1
22a45600-de94-4e88-911c-346a80709312,89,2.48,good,,5
f57a2b0e-1ff4-474c-8de6-5b45981faa17,71,2.30,Ticket id-133863. Kindly solve this issue at earliest as possible.,,1
5eeacd6e-722d-4150-9fff-ec9d3016b677,83,2.42,Best app,,4
6a7b862d-b539-4383-a8f2-ca4610957aeb,83,2.42,Good experience,,5
dfe9308e-a0f5-42f5-8940-452a808ffaa8,82,2.41,Superb!,,5
d374a37c-2b60-4ec6-a068-48c01bbce651,90,2.49,Worst app i ever used. Sucks,,1
ec1c9f87-3b90-406c-93ab-4ed1364eb307,78,2.37,You can download the app from play store and use my referral code-GVK. to get some rewards,,4
c6e78cf3-0d37-4dc6-a851-20d4edb0c5c1,82,2.41,Needs to have cash back promocodes every month & include BSNL Bill payments. Also needs to stop charging extra for every transaction.,,4
2667a351-e557-49a8-baef-64c75cfa8393,69,2.28,Liked it,,5
b621f114-56fe-464c-819b-22f38aec6b4d,76,2.35,Very nice app,,5
c1f21ae6-cffd-496b-90aa-5bc2c2adc208,76,2.35,Nice app,,5
59589cd9-2611-4ced-9613-71f4987d869c,78,2.37,Very fast recharge bill payments movie and bus tickets 'good offers'great experience,,5
e24f009e-c3cc-4c48-b8c7-c2400da48ee5,75,2.34,Awesome h ekdum,,5
7bfd6c60-b6a6-47c2-b594-e37bd55d256e,75,2.34,Nice app,,5
5d466f33-34ac-419d-b03d-d63a4e103d12,71,2.30,Very good app,,5
427b7802-fd41-4a0a-b011-71eda3986e41,74,2.33,Good,,4
4576740e-2e74-4b06-a1c3-ec8feb05b265,81,2.40,Thank-you,,5
55f3102a-2858-4222-abd4-e6ce9ee74812,,,Waste app....not transparent...useless referral programme. Not user friendly. I have uninstalled this app within 15 minutes.,,1
6e3e66ac-88a8-4fde-9ee1-359e04dd006c,,,Great this concept...,,4
067919ec-99c2-45da-852c-e4585dfcab61,78,2.37,I am enjoying with amazing offers in this app. A good app for online payments.,,5
cddd4d15-7e39-466a-886a-11ceca79c652,,,I paid my gas bill twice but not even a single time it was successful but according to niki its showing that the payment is successful. There is no reply from niki support.I also raised queries but there is no reply. Don't know where is my money,,1
2b66603e-70db-4054-b94c-c6443dd18c72,64,2.23,Recently I have done two transactions.i got the cash back message in phone..it's not showing in my Nikki account..,,2
615fb6e1-ed07-4fe1-96d1-095b633e4d68,,,Uesfull app no think to download,,5
c414ace4-cc17-4e94-ba1b-d043072c1076,86,2.45,"Worst customer support team. Had a 12hr validity discount coupon that i was unable to use due to an app bug, so was unable to pay via airtel payments bank. Had sent an ema as i soon as i got to know of the bug. But as expected always , niki has not responded for more than 2 days",,1
ffc188d9-5693-448d-a64d-aa9da7c16f21,83,2.42,worst referral app ... not getting credits fir successful referral,,1
89746c4f-442b-49cb-98c6-d50af3957551,68,2.27,super cashback like it,,5
b5bc0ab7-5ee3-4fe9-ad08-cc6a205c6a32,55,2.14,"App stucked at error in login...tried to sign up wid 2-3, no.s all gev same error... Time waste",Error in login,1
a0bc86a2-aa82-4c49-a8f7-e4586d75f95e,39,1.19,There is no option to change the opertor,Worst app,1
da499d41-ce5d-40d1-b2e3-109a5e80332b,68,2.27,"I like it, it runs smoothly",,4
0613a1eb-3304-4bdb-b17e-ff8960937cce,50,2.10,Sallo.. tume smj ni aa rha kya... Kitni mail kr li mene.. Salloo.... Aisi taisi kr dunga... Teri.. Salle.... Paise refund kr de mere.... Faad dunga.... Tuje... 3 din se mail kr rha hu... Apni aukat Mt dikha... Smj aa gyi.. Jha bolega vha aa jaunga...Abe Salle ek baar to reply kr de km se km ya aukat dikha rha Hai.... Salla...,Fake,1
a28275b6-e2e0-4dfc-9b91-0f830468d633,75,2.34,It is good app 👍👍,,5
5b27c48f-9fff-499b-8780-0256c9dc0617,75,2.34,Niki is best for recharge.,,5
a1cc5d87-0869-469c-88c7-103899c6df26,,,Very good,,5
747f3f04-f4c0-4432-8a5a-e11fcb711ab5,,,Nice,,5
51e0a9bc-778f-45cb-a941-658181664b92,,,More time recharge panding,,3
8d245b94-f3e5-4593-9c2a-1eaecf7a7ed1,76,2.35,Bill Payment made easy.,,5
f3fe49d4-857f-493c-bc2a-da299c8f9ad1,,,fake cashbacks...,,1
1b0baf98-e2fb-4fdd-907a-1e3e6f943dfb,,,"Instead of working hard to make their app worthy, they are tricking people into using their app.",,1
c2957deb-3ff2-485b-af67-8f05d79191fa,,,Yet great app go use ola,,5
6e4acff6-ecd3-4a23-9f23-9b0b06203656,47,2.7,Very good app. Great first time offers. Very few or a rarely any offers for repeated transactions..,,4
63dfc1c4-100b-4da9-825d-5f8155543593,,,"They sent me an email promising a free ""Sarkar 3"" movie ticket. All I had to do is type ""SARKAR"" in the typing box. But even after typing it. Nothing is happening. No ticket. Only false promises. Hate this kind of service.",,1
de59789e-9a68-4a32-981b-9a14b075d8e0,81,2.40,It's good,,5
67c392cb-af94-41d3-9e3d-5b1d84466a47,83,2.42,Mast app hai,,5
30bcdf25-4cc1-4fc0-a82e-46739154f565,88,2.47,good,,5
19105379-2719-48fd-b4df-26840e5034fe,74,2.33,"Very slow on response, one thing is worst that they do not refund money untill unless you send email to them. I had cancelled ticket they do not initiate almost 2weeks. When I send mail to them then they initiate that took 8 days to process",,1
6ebae205-0145-4e13-ad50-76b8988a8797,45,2.5,Just waste of time and energy,Worst app,1
a380db89-4f62-44a8-b1d5-aac44559b802,71,2.30,Useful,,4
24bc592f-4c0e-4b2f-9624-c4d770743330,56,2.15,"Thank you, team niki for being so concerned to the customers I have got my refund in just some hours. Hope there might be no problem in future, and also I must say the way of making payment has totally being changed by this app(chat n pay). Thank you",,4
51389203-5d74-40ce-a9dc-915ec497fa66,65,2.24,Bluddy fool they doing their own rule force fully on customer mind.,,1
c62ce4cb-f5e9-40b7-97d2-a14364bae438,81,2.40,Very unsatisfied you all have no customer's care,,1
4310ded5-7a9f-4968-845f-2875f5195377,64,2.23,Awesome concept. Attractive offers. User interactieve design.,,5
01c9d00f-6404-442f-90dd-b2119bdf96de,,,"I'm having a number which is ported from Vodafone postpaid to prepaid and it's been more than 3 months but I'm unable to recharge my number as it showing you have to select on ""pay bills"" option. Please rectify this such a bad bug is not expected.",,1
25feba3a-16f7-4b39-95c3-b09e48708ea1,70,2.29,nice,,4
bba530ec-e4a3-4bc1-ace7-6d05af45d616,56,2.15,Fantastic deals at least for new users,,5
ddef1def-ff45-4980-bf8f-847e252d212c,42,2.2,It's the worst ever app I have come across,GUYS PLZ DON'T DOWLOAD THIS APP,1
9a23e028-234b-4d94-9d13-d7b6f89fae27,78,2.37,"Did a recharge, money got debited and a success message was shown but i never received the recharge. They never respond to the emails or in the in-app support section. They donn even have a contact number.",,1
1f059ecb-7927-4156-ac03-4c2b23f39ab0,56,2.15,Good app. Use my referral to get ₹20.,,4
1551705e-bc51-4666-8902-5f67d6a0869d,78,2.37,Really nice app quick service transaction speed very fast on bill payment and it's really pleasure fir good cash back,,5
5f8975c3-7a76-450a-93bd-77a49c2a9b89,,,nice app,,5
f4b41d78-4436-4c33-8da8-a60027c247d5,81,2.40,Salute to you guys...I want to pay my electricity bill of rs 6183 and by adding convenience charges they make it 6304... Wow niki... You guys are behaving like open market looters... Uninstalling this useless app,,1
71f3e1af-d160-4018-92a1-2b5f3205b8f0,83,2.42,Faltu h paise cut jate h but recharge hi nahi hota I have paid 319 but I did not receive my recharge,,1
4fbd0f17-5614-43db-8bf7-ce475eb9e87f,,,The Interface of this app is worst ..,,1
09380e27-3b7b-44d6-90a9-6157599b85de,75,2.34,I think this app has something new and user-friendly and also consumes less space.,,5
3a14979e-038c-44c3-a54e-4e25f16f38c5,75,2.34,"The very basic function of the app ""chat Bot"" doesn't work smoothly. Trying to get a payment done since morning but it doesn't work",,2
1237195f-b0d6-4923-8aea-9bc7092d18e5,87,2.46,good app,,5
d0761561-474e-45e4-a3ac-5f94f685fe4a,81,2.40,I'm sure this app gona close down soooon... Rude customer support... Fake offers 👎,,1
7ffe2629-1a84-4c3c-bc60-7207419ae983,81,2.40,Dumbass app,,1
97cbb984-05e5-4636-b5be-57c2064d133a,18,1.8,An app to watch out for!,,5
7e503e48-8990-44bd-a321-27f2e5f6b77c,68,2.27,Worst App you cant even recharge your mobile phone as it by default pick the oerator. My number is vodaphone & its autmatically selecting airtel & you cant change it. Hate it,,1
82fa4f82-d5b3-4b85-9695-63199f6be74e,,,Best app to get recharge benefit,,5
a76d1220-dd4e-41f7-a882-a71f88998623,78,2.37,OK app..,,3
4198dc7d-f85f-4416-9d89-3bfe78da7d9f,81,2.40,After reading so much Negative Comments now i will not use this app .... Shutdown this app like tapzo did . #Uninstall,,1
903b5ac9-2e41-4c3a-a075-850671970996,78,2.37,Great,,4
2ce94b3a-679d-4ad8-8d27-d9a85cab2c37,,,Brilliantly done,,5
13da646b-5864-450b-9428-aefd341671ff,83,2.42,I recharged my mobile phone but the recharge failed and the Money hasn't been refunded to me . Have been emailing them but did not receive any response..do not download this app if u dont want to waste ur Money,,1
672b65bb-eeb8-44ff-a9db-ee6ab42eb715,88,2.47,Totally Fake App Chor App If Not provide Gift voucher in proper time Frame Why You ask Fake Commitment Chor H Aukad Nhi H Gv dene Ki to option ko available kiya Refund My Money Tottaly Waste App Ticket Is 155806 Chor Company,,1
df8cdc26-571d-43e6-b307-fb25bd091026,,,nice,,5
4e69fd74-3e35-40a4-99d5-443301415f9b,28,1.9,I refer more than 30+ friends but Niki give only 100 rs....,I hate this apps,1
5f803ded-0630-42c4-b320-2a03e5b039ca,69,2.28,Get 50rs referal code-sidheshwar3,,5
eb1cfe56-68ed-434b-8bfd-fed10f802674,75,2.34,Good app. Too good tech team,,5
494f7530-6e67-445f-a12e-e14d2db2b811,81,2.40,"Not able do Tata sky recharge from 2 weeks, 5 times recharge got failed and one recharge is pending from 2 days, if you guys cannot provide good service then why promote it like 'the best app for Recharges' and blah blah",,1
f1b0d1bc-588b-475d-a670-001c08b8262f,83,2.42,"Worst app, cannot pay the mobile postpaid bill through this. Waste of time",,1
d9d68f52-7d88-4d61-b64b-723c0bcefc8a,75,2.34,Save cash back on light bill pay via amazon pay thanks,,5
8ee4f24f-4f13-4780-a77e-6dfed3498d73,83,2.42,Love u Niki,,5
881575c5-64d6-4ba3-84de-c4dad626cb10,28,1.9,Waste of time,Fake app,1
243f503b-39d2-46d4-90ad-bd7eaaf78cca,89,2.48,nice,,5
832d6260-73b2-43da-bcf9-01dd213177cc,56,2.15,Nice app,,5
71c62b7d-aea8-4cb9-b68e-3c0c374d1bf9,71,2.30,"Does this app really work, although I must say it is superfast. I am scared looking at the reviews. Hope my electricity bill is paid as money already debited from my account.",,1
62d66183-7e04-4299-8fea-3badc78de559,83,2.42,Osm,,5
1ad0393b-73ad-4c44-be99-86014a7c82c9,56,2.15,Nice app,,4
f08bd0a1-5ef8-40c0-8f8b-8987a18702b2,83,2.42,Great,,5
ea923252-5ed0-4ec4-8d4e-a405b11469f7,62,2.21,I love,,5
c2feb6f5-d024-46d8-bd5a-8433106fa86f,83,2.42,Awesome app,,5
917658d8-7343-460b-81f3-64311123938c,62,2.21,I made online payment for mobile recharger ..offer was 20% cashback but neither cashback is given nor recharger is been done..but money is been deducted from my bank a/c.. transcation is blank my order is blank ..please do figure it out,,1
8e3f60ed-dfff-4e87-b61a-8b1b002de483,,,niki refferal code is saurav89 get instant rs 30,,5
c3e8daca-92ce-4cba-b27f-7d272a1ef672,86,2.45,excellent,,5
d0a455fa-f175-4146-b769-ab9229f36f0b,69,2.28,Good,,5
f4f4ff06-a14b-44f2-a2ba-8f7f816bbd83,44,2.4,I love this app because all care executive respond manually not by system genarated reply.,Nice app,5
54ae5cc2-c428-4b3e-ad70-390fdd744532,70,2.29,Nice App...,,5
9c481486-6d65-4a70-bc4e-9e85219fe5ea,,,Niki You Are Fraud Bro I Pay Electricity Bill But You Confirm But Not paid To Electricity Board Mee And My Friends Paid Bills Same Time But Not Paid You Are Fraud Chor Bazzzar Hai Saaale Tera,,1
4520a0c1-9efc-419c-825f-031e65271558,39,1.19,I did not got cash back,Waste app,1
21f2074a-8b19-4cd2-90f4-47ce95db5ee6,39,1.19,Need uber logout option,Updation required,3
86cb9db5-d68c-4831-9cc3-ca1e49d35188,62,2.21,It should be fast,,5
cb75d7dc-07e8-41e5-861f-a488a64cc0c6,68,2.27,It's good once try it,,3
9944d0e5-20d4-489e-a982-1c0087dd614b,74,2.33,Doesn't work. Click on payment and wait forever.,,1
46dc4677-3c8f-4740-8882-053202bb2bd0,62,2.21,awesome cashback from niki by booking bus ticket.....thank you soo much....and i hope niki will provide many more for us....,,5
0109d86e-1418-49d2-9f8e-0c9b1ab94e5d,72,2.31,Great,,5
3753d81a-b350-428e-b412-d1aabeb4f5a6,83,2.42,Unable to delete it?,,1
b185aec4-8303-4bfc-a8b8-be20a29da225,81,2.40,worst app ever every time typing.... i will uninstall,,1
94b9f25c-52d8-46de-92fc-b7d597732039,69,2.28,Pleasant experience,,4
e160d6b2-aefe-4767-aac1-3717d1b90424,64,2.23,"Worst stupid T&c , not telling the offer first clearly",,1
45afc40e-00ab-43d2-bb7e-e070dc77f8de,,,unique service,,5
27054ad8-0f70-4f2c-be3f-7f90169992ea,88,2.47,poor app..,,1
66bf10d7-977e-437c-b62c-a41d43c2eb78,56,2.15,"USELESS :- BLOCK OF MONEY I DONE VIDEOCON D2H RECHARGE OF RS 855/- . I had paid Rs. 855 TRU Card and its debited FROM my account but still recharge not done . order ID NO. B4D1492171054624 ORDER DATE 14.04.2017 TIME 5.31 PM FALTU, NO ONE IS READY TO REPLY, MOBIL NO. WHICH IS MENTIONED IN WEBSITE IS ALSO NOT WORKING Dont do any recharge from niki app",,1
541eb837-ead0-434f-8039-107791d6c233,56,2.15,Why you people not adding tsspdcl electricity payment in this app? As most of the apps are already supporting this.,,1
df7d7875-3050-48e8-9ecf-d0738da9ca43,53,2.13,Lol,Lol,5
288c1e46-c3cf-4e70-8ad8-21342dcded64,74,2.33,It's a good app...easy to use,,5
576beba8-fed2-4945-b989-ca0b4036242b,88,2.47,it is a worst app and customer care services is worst worst worst... transaction is always failed after payment and wait for refund amount.,,1
a415344d-45ed-48f5-baca-599c55e4f123,62,2.21,I wish app give me more offer,,5
97f6565f-1460-4e99-b1c9-3ec9548afc69,,,Best app ever,,4
fb0152dc-5001-45da-a4ef-9dce9a611037,40,2.0,Do not opens at all after new update,Fake app,1
3634fe21-e688-487d-bfd9-cb88485869cf,56,2.15,I didn't login the app after uninstall the app,,5
662ac51e-7eef-484e-b66f-bda8e02db85b,86,2.45,Good,,5
376e17c4-9c98-4c26-9d7f-72758adfa388,42,2.2,Your app promised me cashback for Cab service and Bill payment but I didn't receive any. Hate it..!!!,Worst app,1
d867a05c-d556-474e-8457-74d0597fd6b7,90,2.49,Love it....,,5
4b99e242-8c26-4ef9-ad57-8f35c7cc65be,74,2.33,Nice app,,5
8c70a4fe-358f-4782-9b34-306c5089f1e9,75,2.34,Let us hope for the best,,4
32360cb2-3c65-4346-99fd-49ce7caca855,76,2.35,"NICE WORK, DIFFERENT EXPERIENCE",,5
35079e67-90d3-4ad2-afbe-9f0f51ee5564,80,2.39,"Worst app ever used, i paid electricity bill after a month i came to know the bill not paid, refund yet not received till today request id #200105",,1
d7256f5f-df34-4aa2-b81b-8a175ab7651e,83,2.42,"What the fcuk!! To recharge of ₹20 you will have to pay 20.31₹.Great way to loot!! Keep looting continue!But Alas!You can't loot me again !Never install this app,see the rating and believe 2276 people are not lying.This app is only dor loot.",,1
7cab143e-d284-4680-9a95-1eafc058b1b8,,,Good,,4
7b6082ef-7cc1-48ed-8eb6-373fe079f523,,,Good after update best features are there,,5
520347f6-257b-4f1a-9e96-e119b9ec1986,59,2.18,I love this app but it can b better using chat for every time is not a good idea,,5
f1a06518-ebb8-4090-bd79-493aca61d583,53,2.13,Nice app. Does what it promises,Good app,4
922d923a-0474-440a-96a8-25d81ea84bb2,90,2.49,Very bad service provide for niki end gift card purchases but no order id received for me after 10 days complete but no gift card provide customers service very very bad,,1
3373d010-fbab-442d-9f20-334e74de86ea,74,2.33,Cashback nehi diya,,1
c93d0d74-69c8-4b7f-9816-410caef6c594,,,I have used a refferal code for sign up but it is not giving money and I asked them but they are giving no reply to my question so don't download it its all your waste of time,Waste of time and very bad service,1
750be285-fb81-4fc1-84c3-022414aebad3,78,2.37,Awesome,,4
5b0ff2f2-b196-46ed-9ff5-4fa33660b01c,69,2.28,Its a great payment app... Need to maintain the cash back offer o regular basis,,4
ea29fbf0-5fb1-4e28-bba6-65b5048e2dcb,75,2.34,Very Good,,5
2d6b2300-281c-469f-b912-db3e7b472fb5,88,2.47,worst app .. i have done transactions 3 times on 3 different days but transaction got failed and amount has deducted . I also write a mail but they didnt respond. i think transactions always gets failed i have done electricity bill thrice and all the time it fail and amount blocked . now i have to arrange the amount for bill payment as today is the last day..,,1
5bca7031-2e58-4213-b450-7f2a17784f78,44,2.4,When a try to pay electricity bill every time asking about elecricity provider I replied more then 10 times but same question every time. I have screen shot but here attachment option not available.,I try to pay electricity bill,1
1520767e-1329-4b1e-995a-1a1a78c816f6,90,2.49,Super,,5
a61356c2-b47b-45a6-b559-76938dfad449,46,2.6,First time payment kiya he 20% cash back nahi aaya.. 1000ka bill payment kiya he feku application he ..Chitar bekar faltu ka application he. Please all friend uninstall app..email ka reply b nahi dete.. ek no ka feke he niki.its a uselessa app,West of time fake application niki,1
7793da63-99a5-4adf-84e4-951e7e3bf787,37,1.17,"Use the code ""sandip17"" to get a 20rs free recharge",Referral code : sandip17 (20rs),5
b708bbaf-1493-459a-91dc-591b8168dcae,,,"please stop cheating or scamming with customers by giving the offer of 500 rupees Cashback on PayPal ,I did a transaction on PayPal on 18th of March in which it was mentioned that u will get 500 rupees on ur first transaction. After calling several times on PayPal now today they told me that u r not eligible for Cashback and even they don't want to share the information why I m not eligible becz they r saying that due to security reasons. Is this a way to cheat with customers.",,1
e069ca8b-d356-40fc-a3b9-05479c1c2c0b,80,2.39,The bill amount 1160 rs deducted from my bank account but my bill was not paid by niki. Verry bad customer support.,,1
